Reference|Sample|Age|Age_sigma|Latitude|Longitude|Location|GeodynamicContext|SiO2|TiO2|Al2O3|Cr2O3|FeOT|MnO|MgO|CaO|Na2O|K2O|NiO|P2O5|Nb|Ta|Rb|Pressure|Fe2_FeT|SiO2_Primary|TiO2_Primary|Al2O3_Primary|Cr2O3_Primary|Fe2O3_Primary|FeO_Primary|MnO_Primary|MgO_Primary|CaO_Primary|Na2O_Primary|K2O_Primary|NiO_Primary|P2O5_Primary|T_OL|T_p|OL_Mg|F_AFM|Pi|Pf|Residual_Mineralogy
CALLEGARO et al., 2013|s.CS61|198.5|3.5|36.1552|-80.3964|CENTRAL ATLANTIC MAGMATIC PROVINCE - CAMP / UNITED STATES / COASTAL NEW ENGLAND DIKES|CONTINENTAL FLOOD BASALT|48.35|0.52|14.13||9.93|0.17|13.84|10.08|1.65|0.35||0.09|9.23527702450522|1.88282598301056|0.112245563167536|1|0.8|48.638627094792|0.521090080070804|14.1580592841629|0|2.21094111241033|8.00160348388268|0.171056503941559|14.1037970177677|10.1007769675623|1.65319614900772|0.350677971001638|0|0.0901743354004213|1334.27867322518|1411.65955912141|0.910102557413429|0.261430892412477|3.1|1.4|Harzburgite
CALLEGARO et al., 2013|s.CS68|198.5|3.5|36.901|-78.7314|CENTRAL ATLANTIC MAGMATIC PROVINCE - CAMP / UNITED STATES / COASTAL NEW ENGLAND DIKES|CONTINENTAL FLOOD BASALT|49.63|0.5|15.05||9.48|0.17|11.5|10.74|1.68|0.34||0.08|7.70592069433166|1.9334409698831|0.12537729008658|1|0.8|49.4630949746636|0.477885133601611|14.3651750742688|0|2.00990698145045|7.73193603528857|0.170883935682108|13.516260571801|10.2613107769247|1.60283721305542|0.324383721689788|0|0.0763255815740678|1319.21756689104|1396.21915116654|0.908559095036692|0.265158611116504|2.8|1.1|Harzburgite
PINZUTI et al., 2013|s.AF25|0.31|0.31|42.4764|11.6089|RED SEA RIFT / ASAL RIFT / DJIBOUTI|RIFT VOLCANICS|47.59|1.58|18.48||9.11|0.15|6.06|13.07|2.41|0.28||0.21||||1|0.8|46.6668032111904|1.32606730998373|15.4317667272702|0|1.68840886318813|8.12976298870263|0.158067876055294|13.2153400210787|10.9651512061965|2.0099664238502|0.233523069990894|0|0.175142302493171|1313.44286598408|1388.28852680554|0.906660395916422|0.0772885277827888|2.8|2|Spinel Peridotite
PINZUTI et al., 2013|s.AF31|0.31|0.31|42.4718|11.616|RED SEA RIFT / ASAL RIFT / DJIBOUTI|RIFT VOLCANICS|47.71|1.73|20.05||8.74|0.14|4.75|12.81|2.57|0.37||0.23||||1|0.8|46.4311460146495|1.39622788952296|16.0849887617954|0|1.55569360820614|8.17431031819731|0.151878664015431|13.3271941717632|10.3394336472436|2.05853507767781|0.296364972272681|0|0.184226874655991|1317.62907829642|1391.23816853511|0.907095487714906|0.0804789364195323|2.8|2|Spinel Peridotite
PINZUTI et al., 2013|s.AF12|1.3|1.3|42.4885|11.5834|RED SEA RIFT / ASAL RIFT / DJIBOUTI|RIFT VOLCANICS|47.83|1.9|18.04||9.49|0.16|5.86|12.96|2.51|0.31||0.25||||1|0.8|46.4955293725506|1.53791629503156|14.5168323006554|0|1.69439635989171|8.50923012167695|0.168083916402761|14.1270121977981|10.4843939868988|2.01667090463403|0.249070908540457|0|0.200863635919724|1334.21811513009|1412.26846107154|0.908459885002935|0.0980105130561958|3|2|Spinel Peridotite
PINZUTI et al., 2013|s.AF20|1.3|1.3|42.4815|11.6046|RED SEA RIFT / ASAL RIFT / DJIBOUTI|RIFT VOLCANICS|46.67|1.75|19.03||8.74|0.15|4.66|13.08|2.4|0.35||0.26||||1|0.8|46.3071525734176|1.42805633972192|15.4325897917139|0|1.57245850625655|8.34379516491175|0.165811071863482|13.6395809284469|10.6736047692921|1.94308373770832|0.283366378415797|0|0.210500738251735|1322.529968961|1399.46480844967|0.907401306474694|0.0769926584375323|2.8|2|Spinel Peridotite
PINZUTI et al., 2013|s.AF58|1.3|1.3|42.4326|11.5966|RED SEA RIFT / ASAL RIFT / DJIBOUTI|RIFT VOLCANICS|46.69|2.01|15.75||10.38|0.17|8|12.39|2.14|0.27||0.4||||1|0.8|46.1948228693385|1.69148495881635|13.1890054959351|0|1.9286043255512|8.90320510143662|0.17402344983719|15.1539582147821|10.4154541877139|1.78925430202871|0.225747038106426|0|0.334440056453964|1354.96007600027|1439.11323917844|0.910460551161384|0.128231539633539|3.3|2|Spinel Peridotite
 MARTYNOV ALEXEY et al., 2010|s.P-151/6|3.95|1.35|44|146|KURILE ARC / KURILE ARC / KUNASHIR / PACIFIC OCEAN|CONVERGENT MARGIN|49.36|0.57|19.26||8.96|0.18|6.28|12.71|1.57|0||0.03|1.03|0.231|0.02|1|0.8|47.9964368264443|0.46872600174918|15.7498758011764|0|1.6258180318296|8.07475150923889|0.188626299652238|14.1444689819345|10.4448356295404|1.28196477621385|0|0|0.0244961422206469|1323.01344738677|1412.72626864973|0.909891467499181|0.242345863928023|3|1.6|Harzburgite
 MARTYNOV ALEXEY et al., 2010|s.P-68/3|3.95|1.35|44|146|KURILE ARC / KURILE ARC / KUNASHIR / EKATERINA / PACIFIC OCEAN|CONVERGENT MARGIN|50.15|1.12|17.94||8.27|0.15|5.27|12.51|2.31|0.51||0.26|9.87|2.115|0.138|1|0.8|48.8291162272382|0.926711736569059|14.7613416138225|0|1.51002844962513|7.69872850396398|0.161772583923599|13.2319251902653|10.3496629603958|1.89803455064731|0.419046589103951|0|0.213631594445152|1314.04440009408|1388.72601752536|0.908753196578902|0.229913043805937|2.7|1.4|Harzburgite
ZANON and FREZZOTTI, 2013|s.PIC 23|0.008|0.008|38.47|-28.3|AZORES / PICO / FISSURE STAGE / ATLANTIC OCEAN|OCEAN ISLAND|47.44|2.451|12.62||10.0331101054273|0.164|10.57|11.36|2.69|0.91||0.37||||1|0.8|47.4465222729346|2.29902520509983|11.8140454156791|0|2.08588918298895|8.25866788497955|0.165955371838527|13.56542745367|10.6503237555438|2.51663624686255|0.85135278239588|0|0.346154428007116|1333.64988325949|1397.5134761269|0.907764168533918|0.0903776332194697|2.8|1.8|Spinel Peridotite
ZANON and FREZZOTTI, 2013|s.PIC 16|0.545|0.305|38.47|-28.3|AZORES / PICO / PICO / ATLANTIC OCEAN|OCEAN ISLAND|47.58|2.491|12.36||10.0421084104546|0.168|10.78|11.38|2.67|1.25||0.36||||1|0.8|47.4313330969739|2.34713620198496|11.6258980700047|0|2.09789594941308|8.20773149203125|0.16920266834293|13.379107467727|10.718090215356|2.51005255091217|1.17511823544577|0|0.338434051808383|1332.12395434445|1392.60643017982|0.907480165034404|0.0781270962681211|2.7|1.8|Spinel Peridotite
ZANON and FREZZOTTI, 2013|s.PIC 43|0.545|0.305|38.47|-28.3|AZORES / PICO / PICO / ATLANTIC OCEAN|OCEAN ISLAND|47.41|2.197|12.03||9.79015586969051|0.163|12.32|10.63|2.69|1.02||0.39||||1|0.8|47.8639429636277|2.1942824102611|12.0112026924928|0|2.17194910923405|7.93999336443906|0.164810418656488|12.9447749917349|10.6159058402402|2.68549799586687|1.01829292036588|0|0.389347293081071|1324.39540608367|1381.14491999834|0.907234439430352|0.0939435801300521|2.6|1.7|Spinel Peridotite
SHORTTLE et al., 2013|s.KOT09-1|0.006575|0.005425|65.18925|-16.55205|ICELAND / ICELAND / ASKJA / ATLANTIC OCEAN|OCEAN ISLAND|48.4084366245477|1.231705781112|15.426315099479||10.0574846656173|0.164960595684642|11.8371724418555|11.0173682693622|1.53963222638999|0.193953670077701||0.122970625874006|3.6203830867488|8.4|0.492941410241689|1|0.8|47.8139848559398|1.15250550590222|14.4109572780675|0|2.08663932687464|8.12593768892895|0.16404319094076|14.2084525172617|10.3041598335723|1.4374326849051|0.181079182384149|0|0.11480793522294|1330.03339898776|1414.40381166712|0.910208992824133|0.235782879395797|3.1|1.7|Harzburgite
SHORTTLE et al., 2013|s.BOL09-1|0.356|0.344|65.15916|-16.57644|ICELAND / ICELAND / ASKJA / ATLANTIC OCEAN|OCEAN ISLAND|48.2348610097138|1.57104393388544|18.2385560140723||9.82147626243425|0.164528228069739|7.32351259090912|12.2493272239727|2.02650622378581|0.23776335397883||0.132425159178083|4.23626044832855|8.8|0.520327154867031|1|0.8|46.7551195715917|1.29709435374087|14.9817647917433|0|1.79025863963439|8.44924995068852|0.167631417665039|14.4884307984511|10.10453771029|1.66226194546419|0.195027762908422|0|0.108623057822413|1337.77391303452|1421.73629216758|0.91020120579544|0.170013643789705|3.1|2|Spinel Peridotite
DAY et al., 2013|s.HDB-2001-MX5|1270|0|67.35|-115.6|MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION / THE KEEL UNIT|CONTINENTAL FLOOD BASALT|46.5281602002503|0.58072590738423|8.17021276595745||11.24|0.182227784730914|22.4480600750939|8.43053817271589|0.811013767209011|0.305381727158949||0.0480600750938673|9.65979163034483|2.42613889672897|0.212480113354094|1|0.8|47.959706922856|0.680157905359537|9.58779753449358|0|2.94012972796634|9.41609008969582|0.193962916153671|17.9692960837672|9.88218026410121|0.954642846123251|0.359464281564928|0|0.0565714279184148|1407.18049388522|1511.79863744907|0.916371766602439|0.324031259275932|3.8|1.4|Harzburgite
DAY et al., 2013|s.MU 033.252.76|1270|0|67.35|-115.6|MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION / THE KEEL UNIT|CONTINENTAL FLOOD BASALT|45.9020317783297|0.49871829398446|8.85723690116401||11.03|0.177543712658468|22.9210927915258|8.4981597294952|0.638359416300109|0.207466810297535||0.0408949001067257|5.9960396039604|1.71782178217822|0.152475247524752|1|0.8|47.3821978493297|0.600515015318808|10.6899724563658|0|2.96904271722221|9.3106725192467|0.190763889247551|17.5399258140878|10.242820159352|0.773247841497034|0.251305548486535|0|0.0495361898459037|1396.25575584432|1500.79936248756|0.9159195779575|0.305486509815759|3.7|1.8|Harzburgite
LI et al., 2014|s.DL08-6|260|0|25.7|100.18|EMEISHAN / YUNNAN PROVINCE|CONTINENTAL FLOOD BASALT|44.7|1.1|9.3||10.53|0.2|18|9.2|1.1|0.7||0.2||9.2||1|0.8|47.3804889177159|1.24208856948911|10.5148388134953|0|2.64882070729967|8.93485373337076|0.214235919985298|16.4070397202956|10.3936842958701|1.24517212736309|0.792382262867422|0|0.226394932247835|1381.94599932911|1471.62929600025|0.914698287152136|0.281649018426375|3.5|1.7|Harzburgite
LI et al., 2014|s.DL08-8|260|0|25.7|100.18|EMEISHAN / YUNNAN PROVINCE|CONTINENTAL FLOOD BASALT|44.6|1.1|9.4||10.53|0.2|17.9|9.2|1|0.7||0.1||9.3||1|0.8|47.4040176714731|1.24158850301176|10.6229540901628|0|2.64744109433107|8.95800471629135|0.21470000355552|16.4855582427567|10.3892425289323|1.13138508304747|0.791969558133226|0|0.113138508304747|1381.25514039903|1473.65798077452|0.91474502467742|0.283262580038415|3.5|1.7|Harzburgite
MERLE et al., 2014|s.HB109|200|0|41.5|-72.75|CENTRAL ATLANTIC MAGMATIC PROVINCE - CAMP / UNITED STATES / TALCOTT FLOW|CONTINENTAL FLOOD BASALT|47.31|1.13|14.04||10|0.18|7.01|12.26|2.12|0.28||0.11||||1|0.8|47.7613982108194|0.924878172204827|11.4172517369275|0|1.80294572423409|9.09656050000411|0.191076710210675|16.7493141638038|10.0201475862732|1.72001022091932|0.227171161253495|0|0.0892458133495874|1384.07753726727|1480.46506498833|0.914798286344068|0.275648100637929|3.6|1.7|Harzburgite
DAY et al., 2008|s.HDB-2001-MX5|1270|0|67.35|-115.6|MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION / THE KEEL UNIT|CONTINENTAL FLOOD BASALT|46.5|0.58|8.17||11.25|0.18|22.4|8.43|0.81|0.31||0.05|9.66|2.43|0.21|1|0.8|47.9449210419474|0.678051320561465|9.56952542276192|0|2.9370613466298|9.42434868537842|0.191538729745004|18.0168643781963|9.8631443645569|0.951607876308055|0.364195606982095|0|0.058741226932596|1408.0545436969|1513.01529944654|0.916490480889452|0.324765245578087|3.8|1.6|Harzburgite
DAY et al., 2008|s.MU 033.252.76|1270|0|67.35|-115.6|MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION / THE KEEL UNIT|CONTINENTAL FLOOD BASALT|45.9|0.5|8.86||11.07|0.18|22.9|8.5|0.64|0.21||0.04|6|1.72|0.15|1|0.8|47.3456961542984|0.60018055444851|10.6594761453483|0|2.97022773653262|9.33735358728871|0.193180844177557|17.6063900747896|10.2129003155089|0.77274217535808|0.25355602628937|0|0.04829638595988|1397.63631178568|1502.50401853587|0.91604773223131|0.306040816492985|3.7|1.8|Harzburgite
MANNING and THIRLWALL , 2014|s.RP116G|0.0066|0|64.01|-19.93|ICELAND / ICELAND / VEIDIV諸N / EASTERN ICELAND RIFT ZONE / TUNGNARHRAUN FLOW / ATLANTIC OCEAN|OCEAN ISLAND|48.59|1.482|14.75||10.86|0.196|7.66|12.76|1.93|0.146||0.135|2.6|7.5|-0.2|1|0.8|47.0946846363431|1.15044771349346|11.3749621351857|0|1.85635759222024|9.3645412539402|0.197528106439183|17.3713559199539|9.88940166049092|1.48457326781149|0.112304506269678|0|0.103843207852099|1392.74052517451|1496.47260276487|0.915904246263103|0.274072188677376|3.7|1.8|Harzburgite
CALLEGARO et al., 2014|s.OF 12|199|8|42.48|1.22|EUROPEAN OROGENIC BELT - PALEOZOIC / IBERIAN PENINSULA / SPAIN|INTRAPLATE VOLCANICS|50.208135346347|0.87085955451861|15.2343931603677||9.3|0.160891280901573|8.64790634845952|12.3986843344774|1.69941415452286|0.35194967697219||0.0905013455071346|10.4|4.4|0.303814194247194|1|0.8|49.3140299461045|0.767120603849307|13.3707271572283|0|1.8119616648542|7.90513717538432|0.163879619662146|13.875780801693|10.9134706479915|1.48997095195453|0.3085738657894|0|0.079347565488703|1321.84995698905|1405.67419832846|0.909235715125826|0.260392620158354|3|1.1|Harzburgite
CALLEGARO et al., 2014|s.OF 2|199|8|41.87|0.43|EUROPEAN OROGENIC BELT - PALEOZOIC / IBERIAN PENINSULA / SPAIN|INTRAPLATE VOLCANICS|50.9683056106905|1.03971334927868|15.1121126348646||9.08|0.200425897014119|7.81660998355064|11.8351492186837|2.25479134140884|0.571213806490239||0.110234243357766|12.4|5.6|0.475164814842301|1|0.8|49.7970138314861|0.899984240467535|13.0268568122367|0|1.73742378416166|7.83303259988902|0.205799523525725|13.7343779719882|10.2372386927838|1.94150621938157|0.491848242243332|0|0.094918081836433|1326.64379075399|1401.95802638356|0.909432841404846|0.264461510636351|3|1|Harzburgite
CALLEGARO et al., 2014|s.OF 9|199|8|41.62|0.62|EUROPEAN OROGENIC BELT - PALEOZOIC / IBERIAN PENINSULA / SPAIN|INTRAPLATE VOLCANICS|49.7907019570125|0.828931519188607|12.5802838914502||11.09|0.200163625957839|10.6587130822549|11.7796293876188|1.52124355727958|0.250204532447299||0.0700572690852437|7.7|3.4|0.249301942336718|1|0.8|48.6414489449537|0.698997166497277|10.563543323642|0|2.06522236586448|9.16807294809479|0.198075161815361|17.2013867694185|9.92005843761729|1.27481316347112|0.20967321767617|0|0.0587085009493276|1388.79978780886|1492.10509423492|0.914660059827617|0.306368776160048|3.6|1.1|Harzburgite
CALLEGARO et al., 2014|s.MD 37|201|0|37.31|-8.8|CENTRAL ATLANTIC MAGMATIC PROVINCE - CAMP / IBERIAN PENINSULA / COASTAL DIKE|CONTINENTAL FLOOD BASALT|50.2279273518304|0.864616598956499|15.285455684843||9.49|0.160057127589979|8.46302062132016|12.1043202739922|1.74062126254103|0.520185664667433||0.0900321342693634|15.2|4.4|0.318887687229862|1|0.8|49.1603647822528|0.747117584830125|13.153753529385|0|1.81256511054694|8.1038095732377|0.162962627048873|14.3886993828111|10.450208981536|1.49604343205597|0.447093439465001|0|0.0773815568304809|1334.95222943148|1419.12589007437|0.910285990491243|0.269638791167431|3.1|1.1|Harzburgite
SAADAT et al., 2014|s.M-14|0.025|0.025|29.4|57.53|ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / IRAN / ALBORZ MOUNTAINS|INTRAPLATE VOLCANICS|47.4|0.9|12.4||10.47|0.15|7.66|12.35|1.46|0.29||0.14|4.65|||1|0.8|48.1685961396745|0.730457006410909|9.99719647317229|0|1.87039610549648|9.49640829050302|0.158103283279741|18.0539192074684|10.0055616146014|1.17368695445195|0.233129600541825|0|0.112545324399502|1403.02677278694|1513.96279343861|0.916352149519962|0.310873184209617|3.9|1.2|Harzburgite
SAADAT et al., 2014|s.C-1|82|0|42.03|35.16|EASTERN MEDITERRANEAN BELT - MESOZOIC / EASTERN PONTIDES / SAKARYA ZONE|INTRAPLATE VOLCANICS|47.99|0.78|15.03||9.49|0.17|7.49|12.18|1.73|2.23||0.22|64.3|8.8|0.6|1|0.8|47.7414304776624|0.669015305785468|12.8298855249322|0|1.79774425132217|8.30792181949352|0.177282381808943|14.4756374574815|10.437798338166|1.47475648014153|1.90098667671422|0|0.187541286491986|1351.22067434953|1421.40152858073|0.911351270950468|0.21367939501579|3.2|1.7|Spinel Peridotite
MELLUSO et al., 1995|s.D130|71.5|11.5|21.5|70.5|DECCAN / NORTHERN DECCAN|CONTINENTAL FLOOD BASALT|47.5|1.16|13.83||10.69|0.18|12.4|10.79|1.75|0.4||0.11|10.1|2.5|0.19|1|0.8|47.341718520551|1.07422067642506|12.7811429868765|0|2.19335556143837|8.69934702966664|0.179886367400175|15.6580645213109|9.9856014682464|1.61577876953481|0.369320861607957|0|0.101563236942188|1365.1992718477|1452.225946607|0.913281092715472|0.256093546587118|3.4|1.7|Harzburgite
MELLUSO et al., 1995|s.D57|71.5|11.5|21.5|70.5|DECCAN / NORTHERN DECCAN|CONTINENTAL FLOOD BASALT|46.05|0.79|14.22||10.83|0.18|14.14|10.31|1.83|0.35||0.1|14|4.2|0.38|1|0.8|46.3674443932188|0.780099827966607|14.0346524122005|0|2.37469799811991|8.75310078611345|0.18113984322435|15.0800845356108|10.1790663105899|1.80569141408287|0.345350816901095|0|0.0986716619717416|1358.57424490286|1437.18806595197|0.910951501498331|0.161303189169496|3.3|2|Spinel Peridotite
TOKUYAMA and BATIZA , 1981|s.89-462A-62-2,128-132|120|10|7.2472|-165.0417|NAURU BASIN / SITE 462 / PACIFIC OCEAN|OCEAN-BASIN FLOOD BASALT|50.74|0.93|13.78|0.05|10.582|0.13|7.67|12.61|1.91|0.09||||||1|0.8|48.7830755477937|0.724298335149633|10.6620020243262|0.0438827265551186|1.81486389172578|9.21429653684931|0.131238136262936|17.2776254159103|9.80517410197095|1.47408383570053|0.0694594477555225|0|0|1389.53429056154|1494.06471433398|0.914644905084121|0.302478438428544|3.7|1.1|Harzburgite
SHCHEKA, 1981|s.89-462A-47|100|10|7.2472|-165.0417|NAURU BASIN / SITE 462 / PACIFIC OCEAN|OCEAN-BASIN FLOOD BASALT|50.2|0.95|14.14||10.222|0.2|8.76|11.79|1.99|0.11||||||1|0.8|49.0381289225576|0.794540540867665|11.7682416764251|0|1.88721400384246|8.73344142393866|0.20233772980379|15.9829736004015|9.84843688045398|1.65329694819108|0.0913882735181001|0|0|1366.91059788921|1460.65478758215|0.912606427324082|0.286882935242148|3.4|1.1|Harzburgite
SHCHEKA, 1981|s.89-462A-65|100|10|7.2472|-165.0417|NAURU BASIN / SITE 462 / PACIFIC OCEAN|OCEAN-BASIN FLOOD BASALT|49.25|0.98|14.2||10.3|0.19|8.06|12.37|2.34|0.03|||6|||1|0.8|48.2871814252667|0.802796715641938|11.5675071223938|0|1.86086867187852|8.92090399696977|0.193958449481751|16.320239751165|10.1197317909321|1.90242204998843|0.0243900262819029|0|0|1375.6930454423|1469.38543793834|0.913810333898008|0.274500474189461|3.5|1.4|Harzburgite
SHCHEKA, 1981|s.89-462A-67|100|10|7.2472|-165.0417|NAURU BASIN / SITE 462 / PACIFIC OCEAN|OCEAN-BASIN FLOOD BASALT|49.3|0.94|14.29||10.999|0.21|8.61|12.15|1.97|0.03|||5|||1|0.8|47.8273074299196|0.746174006827517|11.2765203031298|0|1.92403367689097|9.34141710898658|0.209726016633516|17.4712565381457|9.62921242451057|1.55073720753145|0.0236152874243368|0|0|1395.29946446094|1499.03737336914|0.915547743797595|0.290520643136285|3.7|1.5|Harzburgite
SHCHEKA, 1981|s.89-462A-75|100|10|7.2472|-165.0417|NAURU BASIN / SITE 462 / PACIFIC OCEAN|OCEAN-BASIN FLOOD BASALT|49.65|0.95|13.79||10.88|0.2|8.15|12.35|2.1|0.05|||8|||1|0.8|48.1364344812957|0.74649670971425|10.7680021117795|0|1.88308689344819|9.35414616088265|0.201064661801744|17.5477385550698|9.68850232912295|1.63558558300418|0.0389425138810518|0|0|1397.27511226594|1500.99977988964|0.915559307825712|0.295327387446954|3.7|1.5|Harzburgite
PACES and BELL, 1989|s.EH4-111|1100|0|47.25|-88.175|MIDCONTINENT RIFT SYSTEM - KEWEENAWAN / KEWEENAW PENINSULA / PORTAGE LAKE VOLCANICS|CONTINENTAL FLOOD BASALT|48.13|0.94|15.18||10.215|0.14|12.18|11.14|1.78|0.04||0.13|3.62||0.45|1|0.8|47.6314921184192|0.883207086375839|14.2411491870824|0|2.12834759396081|8.24189595768604|0.139244535955406|14.4440987459809|10.462248559463|1.66892454504416|0.0375039223605429|0|0.121887747671764|1337.18125743939|1420.57613709403|0.91078145494245|0.230951915273571|3.1|1.7|Harzburgite
AOKI and KUNO, 1973|s.HK61010902|3.95|1.35|34.75|139.42|IZU-BONIN ARC / IZU ARC / IZU-OSHIMA / OKATA / PACIFIC OCEAN|CONVERGENT MARGIN|48.17|0.64|21.09||8.404|0.13|4.37|13.68|1.39|0.15||0.02||||1|0.8|46.9737652371279|0.504933328790946|16.5254863738289|0|1.46055094843256|8.20916693226212|0.14379095353154|14.1687733194338|10.7935105769876|1.08707117830148|0.117309839385052|0|0.0156413119180069|1320.78294676716|1413.3635693961|0.910046081291325|0.199848630164505|3|1.8|Spinel Peridotite
THOMPSON and HUMPHRIS , 1984|s.74-528-40-|78|0|-28.5248|2.324|WALVIS RIDGE / CENTRAL WALVIS RIDGE PROVINCE / SITE 528 / ATLANTIC OCEAN|SUBMARINE RIDGE|49.82|1.22|17.16||9.6|0.17|6.75|12.55|2.26|0.41||0.13|10|12|0.61|1|0.8|47.8240279730451|0.980761031499297|13.7156515290331|0|1.70232719621063|8.40323736138552|0.174231797521965|14.8854940467384|10.0799646195395|1.80340287348564|0.327166008021731|0|0.103735563519085|1348.09833187472|1432.11258336342|0.911841051820121|0.242493735883423|3.3|1.7|Harzburgite
BLOOMER et al., 1989|s.D31-1-4|2.5|2.5|20.75|144.75|MARIANA ARC / EIFUKU / DREDGE D31 / PACIFIC OCEAN|SEAMOUNT|49.63|0.76|14.57||9.54|0.18|7.67|11.76|2.25|0.93||0.14|18.2|2.38|0.126|1|0.8|48.9809670613086|0.643221836446874|12.2692180284837|0|1.78250897080937|8.36230586785328|0.186667788744347|15.0407061436549|9.94292798992205|1.89181376618919|0.781949690024864|0|0.117712856562883|1357.53718608597|1436.16147703935|0.912215080626721|0.278108031359324|3.3|1.2|Harzburgite
TURNER et al., 1997|s.TAF43/6|0.01|0.005|-15.87|-173.92|TONGA ARC / TONGA ISLANDS / TAFAHI / PACIFIC OCEAN|CONVERGENT MARGIN|51.82|0.37|15.88||10.02|0.19|7.47|12.38|0.62|0.15||0.05|1.2|0.414|0.0232|1|0.8|49.5472619368188|0.290686000287163|12.3962588370658|0|1.73415854895042|8.88252723829665|0.192655309837798|16.6060072309055|9.71181764777532|0.482864506144878|0.116822057938277|0|0.0389406859794256|1365.72577980607|1476.76801080705|0.912047487137917|0.317703457509013|3.6|0.9|Harzburgite
HAWKINS and MELCHIOR, 1985|s.123106-1|3.5|3.5|-15.165|-176.6283|TONGA ARC / LAU BASIN / NORTHWESTERN LAU SPREADING CENTER / PACIFIC OCEAN|CONVERGENT MARGIN|48.77|1.6|16.09||10.34|0.2|7.22|12.36|2.85|0.32||0.17||||1|0.8|47.0119176817582|1.28326784055921|12.8309641538963|0|1.82915955241635|8.89019256704893|0.202979760415354|15.3900583060676|9.9026334383392|2.26875930945258|0.254737887377132|0|0.135329502669101|1365.16285925583|1445.25994040174|0.911276265314866|0.163666607055731|3.3|2|Spinel Peridotite
COUSENS et al., 1999|s.GR-104|11.5|0.5|53.27|-134.51|PRATT-WELKER SEAMOUNT CHAIN / GRAHAM / DREDGE D4 / PACIFIC OCEAN|SEAMOUNT|48.8|1.7|15.29||10.35|0.18|7.45|12.11|3.56|0.23||0.15|3|5.1|0.4|1|0.8|47.2292767579382|1.39465792098919|12.4785191027532|0|1.87424441323169|8.83584734063258|0.182829226031257|14.8684901001989|9.92547296947156|2.90100439613253|0.187424441323169|0|0.122233331297719|1361.60764328626|1431.66876904547|0.909535656014079|0.108607103108788|3.3|1.8|Spinel Peridotite
COUSENS et al., 1999|s.GR-110|11.5|0.5|53.27|-134.51|PRATT-WELKER SEAMOUNT CHAIN / GRAHAM / DREDGE D4 / PACIFIC OCEAN|SEAMOUNT|49.63|1.6|17.83||7.71|0.14|3.11|13|3.36|0.27||0.22||6||1|0.8|48.3733734748533|1.25167289110768|13.8500901509529|0|1.32783932738636|8.11038391163441|0.165076342000894|13.7543311191101|10.1834693138274|2.60401175487441|0.209250944588122|0|0.170500769664396|1330.39208592706|1402.48261354568|0.909074508786927|0.168383551506262|2.9|1.5|Spinel Peridotite
COUSENS et al., 1999|s.DR-306|14|0|53.53|-133.69|PRATT-WELKER SEAMOUNT CHAIN / DRIFTERS / DREDGE D6 / PACIFIC OCEAN|SEAMOUNT|50.58|1.65|14.71||9.72|0.17|7.3|12.28|3.04|0.11||0.23|9|3.1|0.4|1|0.8|48.6851412063228|1.35115220387966|11.9817616867454|0|1.7566816701511|8.39932396818127|0.173359079029455|14.8573016486781|10.046397034646|2.47236679502748|0.089460640609547|0|0.187054066729053|1352.96853026998|1431.37671652069|0.911611894086656|0.240643597879479|3.2|1.3|Harzburgite
BAILEYet al., 1989|s.C23|50|50|50.87|155.57|KURILE ARC / KURILE ARC / ALAID / ALAID / PACIFIC OCEAN|CONVERGENT MARGIN|46.72|0.97|15.09||9.915|0.174|11.9|10.83|2.22|1.23||0.243|22.4|7.7||1|0.8|46.7726011816084|0.947874050844662|14.7351364152501|0|2.15101335110738|8.01324463047041|0.174751224695175|13.0191163947477|10.5809561072643|2.16728425391455|1.20079262716887|0|0.237229762928485|1324.6963835459|1383.10894798698|0.907124139213789|0.0819827976160843|2.7|2|Spinel Peridotite
WOODHEAD et al., 1989|s.H3/3|1.3|1.3|-4.57|149.1|BISMARCK ARC - NEW BRITAIN ARC / BISMARCK ARC - NEW BRITAIN ARC / WITU ISLANDS / UNDAKA / PACIFIC OCEAN|CONVERGENT MARGIN|49.2|1.15|14.4||9.36|0.18|10.8|11.4|2.15|0.19||0.11|2.6|3.501|0.215|1|0.8|49.0912463142742|1.0929289590804|13.6638501718315|0|1.9727183109522|7.68078740864738|0.181712038518755|13.1630587495905|10.8300634981468|2.03910786949386|0.180200230327364|0|0.104326449136895|1312.61997066923|1386.9091265241|0.908337538608473|0.224614222779786|2.7|1.3|Harzburgite
