Reference|Sample|Age|Age_sigma|Latitude|Longitude|Location|GeodynamicContext|SiO2|TiO2|Al2O3|Cr2O3|FeOT|MnO|MgO|CaO|Na2O|K2O|NiO|P2O5|Nb|Ta|Rb|Pressure|Fe2_FeT|SiO2_Primary|TiO2_Primary|Al2O3_Primary|Cr2O3_Primary|Fe2O3_Primary|FeO_Primary|MnO_Primary|MgO_Primary|CaO_Primary|Na2O_Primary|K2O_Primary|NiO_Primary|P2O5_Primary|T_OL|T_p|OL_Mg|F_AFM|Pi|Pf|Residual_Mineralogy
TRUMBULL et al., 2004|s.349|129.5|13.5|-21.56|15.38|ETENDEKA PROVINCE / SOUTHERN ETENDEKA PROVINCE - NAMIBIA / HENTIES-BAY - OUTJO DIKE SWARM|CONTINENTAL FLOOD BASALT|46.9|0.97|13.8||9.965|0.18|12.3|11|1.48|0.2||0.13|10|0||1|0.9|47.4025301111067|0.881008634700958|12.498717147007|0|1.00129993739077|9.27546972737459|0.18171977900916|17.1410966091896|9.98131149324829|1.33841597250828|0.18086702331193|0|0.117563565152754|1381.97024564855|1490.55471881372|0.915408609580275|0.272147750690021|3.7|1.7|Harzburgite
PEARCE  et al., 1999|s.129-801C-5|174|0|18.6423|-156.3598|PIGAFETTA BASIN / SITE 801 / PACIFIC OCEAN|OCEAN-BASIN FLOOD BASALT|46.92|0.89|15.28||8.67|0.14|10.58|11.03|1.94|0.01||0.06|1.2|0.3|0.02|1|0.9|48.2827702767327|0.84593301017414|14.4883538654924|0|0.912636288985069|8.31515464293775|0.145798329341021|14.6282393961577|10.4768938363454|1.83790422210834|0.009473733103651|0|0.056842398621907|1334.3432251525|1425.39287415228|0.911028865627419|0.234464076878531|3.2|1.4|Spinel Peridotite
RILEY  et al., 1996|s.SA.20.1|178|0|-30.2402|29.3275|KAROO PROVINCE - AFRICA / KAROO CENTRAL AREA / UNDERBERG DIKE SWARM|CONTINENTAL FLOOD BASALT|49.51|0.85|13.93||9.36|0.16|11.18|11.35|1.95|0.34||0.16|6.8|5.9|0.362|1|0.9|48.9582685153444|0.761232579527394|12.4384676828325|0|0.927514969673621|8.67309291459203|0.160093954986298|15.7405763617184|10.1557417946904|1.73909056813804|0.303226047777915|0|0.142694610719019|1359.31877185506|1454.36816143242|0.912688494523787|0.274105849811487|3.4|1.1|Harzburgite
ZAVALA  et al., 2011|s.154-B|183.5|1.5|-77.6|163|ANTARCTICA - KAROO AND FERRAR PROVINCES / TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE|CONTINENTAL FLOOD BASALT|53.25|0.49|13.53||8.31|0.18|9.1|11.6|1.43|0.57||0.0667||||1|0.9|52.1961618647224|0.432403239450891|11.8957489483573|0|0.810869954375024|7.99360331850186|0.183326636821079|14.4452877829232|10.2276254013751|1.25582386435699|0.500573148729708|0|0.058575840386441|1328.29253711915|1420.60725810456|0.908208265918045|0.314246162036758|3.2|0.9|Harzburgite
Green et al. (2006)||190||62|-150||Convergence setting|49.2|0.434|16.28||10.3|0.234|10.73|12.13|1.16|0.02||0.012||||1|0.9|47.3958385377146|0.355443946525781|13.273578025613|0|0.931092633728773|9.3930715124831|0.227158421078733|17.5335313588847|9.92050286740412|0.943748261760039|0.016271521754483|0|0.00976291305269|1383.53480183233|1500.63532022341|0.915837568987177|0.284164291955622|3.8|1.7|Harzburgite
Green et al. (2006)||190||62|-150||Convergence setting|49.2|0.434|16.28||10.3|0.234|10.73|12.13|1.16|0.02||0.012||||1|0.9|47.3958385377146|0.355443946525781|13.273578025613|0|0.931092633728773|9.3930715124831|0.227158421078733|17.5335313588847|9.92050286740412|0.943748261760039|0.016271521754483|0|0.00976291305269|1383.53480183233|1500.63532022341|0.915837568987177|0.284164291955622|3.8|1.7|Harzburgite
Green et al. (2006)||190||62|-150||Convergence setting|49.2|0.434|16.28||10.3|0.234|10.73|12.13|1.16|0.02||0.012||||1|0.9|47.3958385377146|0.355443946525781|13.273578025613|0|0.931092633728773|9.3930715124831|0.227158421078733|17.5335313588847|9.92050286740412|0.943748261760039|0.016271521754483|0|0.00976291305269|1383.53480183233|1500.63532022341|0.915837568987177|0.284164291955622|3.8|1.7|Harzburgite
CALLEGARO et al., 2013|s.CS49|198.5|3.5|36.1129|-78.7673|CENTRAL ATLANTIC MAGMATIC PROVINCE - CAMP / UNITED STATES / COASTAL NEW ENGLAND DIKES|CONTINENTAL FLOOD BASALT|50.23|0.53|16.6||8.4|0.16|9.12|11.79|2.04|0.36||0.08|6.08122703303658|1.86080972733452|0.132968389233283|1|0.9|49.339827487242|0.47117684479934|14.7089738398657|0|0.826225416700942|7.93750647285231|0.162029928060004|13.8848463956482|10.4740146504546|1.80589269650349|0.318686946441792|0|0.070819321431509|1321.40360627575|1405.91233432336|0.90961484195716|0.250772300095829|3|1.2|Harzburgite
CALLEGARO et al., 2013|s.CS70|198.5|3.5|37.3371|-78.4218|CENTRAL ATLANTIC MAGMATIC PROVINCE - CAMP / UNITED STATES / COASTAL NEW ENGLAND DIKES|CONTINENTAL FLOOD BASALT|48.53|0.41|17.02||9.14|0.16|10.14|11.49|1.68|0.37||0.1|8.28436876438179|2.2487127135324|0.144525365888371|1|0.9|47.8601380106693|0.360926715723121|14.9314754021934|0|0.889841230470033|8.53477792934376|0.160542435246231|15.2730233019307|10.1054207282971|1.47203494581038|0.324198172589192|0|0.087621127726809|1348.05673470199|1442.21418620959|0.912394533864921|0.254931272714921|3.3|1.6|Harzburgite
CALLEGARO et al., 2013|s.OF 12|199|8|42.48|1.22|EUROPEAN OROGENIC BELT - PALEOZOIC / IBERIAN PENINSULA / SPAIN|INTRAPLATE VOLCANICS|50.208135346347|0.87085955451861|15.2343931603677||9.3|0.160891280901573|8.64790634845952|12.3986843344774|1.69941415452286|0.35194967697219||0.090501345507135|10.4|4.4|0.303814194247194|1|0.9|48.7158385792611|0.71417995218833|12.4283151224|0|0.841384008991681|8.9016452969316|0.16172874476367|16.3383911152067|10.1545193325029|1.38373538155128|0.286572416297602|0|0.073690049905098|1365.84021785729|1469.8547718593|0.91345297233573|0.281477829601838|3.6|1.2|Harzburgite
GENC 2004|s.CG-12|209|6|40.26|29.65|NILUFER UNIT - YENISEHIR ASSOCIATION - PONTIDES / YENISEHIR AREA|CONTINENTAL FLOOD BASALT|47.2|1.26|13.89||9.77|0.16|11.87|11.13|0.27|1.26||0.11|6|7||1|0.9|47.6208969082687|1.1362866547281|12.4882420944089|0|0.97445689586369|9.13945734096663|0.161716013711244|16.9797483091311|10.0270377703372|0.242367477681553|1.13104822918058|0|0.098742305722114|1372.59925020731|1486.40260601927|0.915068532634354|0.290477525849255|3.7|1.7|Harzburgite
GREENE et al., 2009|s.4723A13|227.5|2.5|50.5|-127|WRANGELLIA / VANCOUVER ISLAND / KARMUTSEN FORMATION|CONTINENTAL FLOOD BASALT|46.914623260498|0.496130853891373|14.766565322876||9.81|0.165863364934921|15.0155744552612|10.2100944519043|1.0392484664917|0.053296513855457||0.048626065254211|0.67|0.71141654865375|0.048110562032583|1|0.9|47.3561510578168|0.487706002246896|14.5062706137068|0|1.07035633943056|8.94570740766778|0.167141085440842|16.3117162652563|10.03434603299|1.02051943518613|0.052336019701594|0|0.047749740556339|1361.72482206486|1469.1650298348|0.913930613372293|0.266056999021227|3.6|1.8|Harzburgite
GREENE et al., 2009|s.5614A5|227.5|2.5|50.5|-127|WRANGELLIA / VANCOUVER ISLAND / KARMUTSEN FORMATION|CONTINENTAL FLOOD BASALT|49.84|0.56|15.45||8.53|0.16|10.95|11.27|1.96|0.04||0.04|0.3|0.5||1|0.9|49.6926003726108|0.526395169826306|14.4954026517724|0|0.888666364419808|7.90995394747737|0.161613666472318|13.8241238222887|10.588475605279|1.83775787436875|0.037505262742219|0|0.037505262742219|1317.79851271187|1404.31700376332|0.908997989844025|0.25200936073841|3|1.1|Harzburgite
WANG et al., 2006|s.HK-67|260|0|21.2722|104.2483|EMEISHAN / SONG DA DISTRICT|CONTINENTAL FLOOD BASALT|43.45|0.57|6.73||10.27|0.17|26.63|7.04|0.69|0.32||0.07|10.6|3.34|0.24|1|0.9|46.320953165281|0.753041018439562|8.90497246975989|0|1.5195310599485|10.5674975575111|0.196616778739096|20.9923107445131|9.30692317438621|0.918820631185997|0.426119713013796|0|0.093213687221768|1455.63847637796|1588.36321001996|0.922152125402605|0.330421387423948|5.1|3|Garnet Peridotite
 LI et al., 2014|s.DL08-7|260|0|25.7|100.18|EMEISHAN / YUNNAN PROVINCE|CONTINENTAL FLOOD BASALT|44.2|1|8.4||10.53|0.2|20.9|8.6|1|0.5||0.1||8.3||1|0.9|46.6710946249222|1.12777260068867|9.48215828583789|0|1.32280148354027|10.1291484659344|0.21516643227409|19.5401629672852|9.70273584578702|1.13059955858143|0.565299779290714|0|0.113059955858143|1430.30524780016|1551.77595148616|0.919677780701824|0.303314968211787|4.5|2.5|Harzburgite
ZHU et al., 2001|s.ZYF25|270|0|43.52|118|CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / INNER MONGOLIA|INTRAPLATE VOLCANICS|50.11|0.72|12.46||9.47|0.17|11.13|11.31|1.73|0.75||0.19|67.37|5.86||1|0.9|49.662015529493|0.63793026206605|11.0030753956144|0|0.927811133426982|8.84667941420965|0.170665383754593|16.3869895494296|10.0105248276499|1.52545082866506|0.661322613583118|0|0.167535062107723|1372.93697732779|1471.11109328827|0.913466935222031|0.302365967858781|3.5|0.9|Harzburgite
YANG et al., 2011|s.X-0451-0|396|0|46.8104|90.3301|CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE|INTRAPLATE VOLCANICS|47.14|1.52|12.72||9.99|0.16|12.16|11.02|1.91|0.25||0.18|2.96|3.43|0.28|1|0.9|47.5422590640671|1.37460791638753|11.4699981739887|0|0.999390514491981|9.28943395346653|0.161340790139442|17.0999257806453|9.95622056004652|1.71967196637809|0.22508795371441|0|0.162063326674375|1384.9963983351|1489.49565054335|0.915356274028397|0.263783043224067|3.7|1.7|Harzburgite
YAO et al., 2012|s.10GD21-4|435|0|24.8208|113.9094|CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GUANGDONG PROVINCE / CHAYUANSHAN VOLCANIC SUCCESSION|INTRAPLATE VOLCANICS|48.8|0.71|11.7||8.83|0.15|14.2|9.95|0.64|0.72||0.18|33.8|5|0.32|1|0.9|50.7609984853405|0.733748233621596|12.0891042316358|0|1.01364019416483|8.28610674944477|0.156090173409211|15.0870959759641|10.2821567162013|0.661219424506162|0.743871852569432|0|0.185967963142358|1337.51459582919|1437.37082585358|0.909529339276341|0.308219105344533|3.3|0.9|Harzburgite
DEBARI S. M. (1994)|samp. SF-102|462.5||-27|-67.6||CONVERGENT MARGIN|49.7|0.46|18.72||8.75|0.16|8.55|11.76|1.66|0.19||0.03|12.27|||1|0.9|48.227506537113|0.38965283564246|15.7882793425981|0|0.818878875632258|8.31807176609414|0.161057087517662|14.7609120824574|9.95216369286528|1.39817718879382|0.160032328837847|0|0.025268262448081|1334.47287315629|1428.85978541577|0.911052800075506|0.252440970372569|3.3|1.3|Harzburgite
PIN and MARINI  1993|s.THE 1|480|8|44.55|3.28|EUROPEAN OROGENIC BELT - PALEOZOIC / FRANCE / FRENCH MASSIF CENTRAL / MARVEJOLS GROUP|INTRAPLATE VOLCANICS|48.8|1.7|14.2||9.459|0.2|9.3|11.8|2.3|1.1||||6||1|0.9|47.8816086098259|1.44577812780466|12.0241357877811|0|0.888576299583151|8.9032167289653|0.201088179187984|15.7569064380166|10.0241328178146|1.94455327216104|0.930003738859627|0|0|1365.90639827389|1454.79199568558|0.912640964339187|0.208653346997619|3.4|1.6|Spinel Peridotite
TADESSE et al., 1999|s.KK1398|771|229|14.45|38.18|ARABIAN-NUBIAN SHIELD - NEOPROTEROZOIC / ETHIOPIA / NAKFA TERRANE|INTRAPLATE VOLCANICS|51.07|0.46|10.81||8.92|0.19|14.32|9.95|2.02|0.27||0.15|2|3||1|0.9|51.8923867453587|0.46478862768242|10.9207079275319|0|1.00117969666234|8.17606179936915|0.193170608935111|14.83389478742|10.0530221233291|2.0405209512692|0.272742899427071|0|0.15152383301504|1345.35023758094|1430.76565841681|0.910104650675257|0.309627715984539|3.2|0.8|Harzburgite
ALI et al., 2009|s.D16|771|229|25.7986|34.1506|ARABIAN-NUBIAN SHIELD - NEOPROTEROZOIC / EGYPT / EASTERN DESERT|INTRAPLATE VOLCANICS|48.83|0.94|16.33||9.18|0.17|9.18|11.73|1.84|0.42||0.12|17.53|1.64|0.08|1|0.9|47.9564500233187|0.800078871491001|13.8383816177754|0|0.863037664354012|8.70362460557972|0.171417654412179|15.6804413104183|9.97281370249137|1.55685225726606|0.355368450028123|0|0.101533842865178|1356.53021499304|1452.80701734405|0.913000111102831|0.257746703514339|3.4|1.5|Harzburgite
WANG et al.,2004|s.YY-15-2|814|0|28.59|112.33|CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / HUNAN PROVINCE / LENGJIAXI GROUP|INTRAPLATE VOLCANICS|49.24|0.47|11.34||9.183|0.16|13.27|10.23|1.61|0.31||0.08|13.28|3.2|0.15|1|0.9|50.6620690818077|0.461010828316567|11.1080105126647|0|0.998746615366751|8.64730339919991|0.165102202060121|15.9703653086365|10.0297051221208|1.57593797851075|0.303441474123188|0|0.078307477193081|1362.2364671062|1460.32803210733|0.911910533626|0.30988228867989|3.4|0.8|Harzburgite
PASTEELS et al., 1989|s.661006|1200|0|57.83|-102.7|MACKENZIE LARGE IGNEOUS PROVINCE / COPPERMINE CONTINENTAL FLOOD BASALT PROVINCE|CONTINENTAL FLOOD BASALT|47|1.35|13.7||9.52|0.17|8.9|11.8|1.9|0.6||0.12||||1|0.9|47.6015679379182|1.14029781579787|11.5110699364674|0|0.886810106839022|9.3086947685419|0.175838905832439|17.2268832985487|9.95230547382921|1.59290470871295|0.503022539593563|0|0.100604507918713|1387.8630817268|1492.76055965122|0.915735740203352|0.272825737860827|3.7|1.7|Harzburgite
UPTON et al., 2005|s.273430|1230|0|81|-26|NORTH GREENLAND  PROTEROZOIC / MIDSOMMERSO DOLERITE / ZIG-ZAG DAL BASALTS|CONTINENTAL FLOOD BASALT|50.07|0.8|14.48||9.55|0.16|8.78|12.43|1.68|0.1||0.09|0.3|4.1||1|0.9|48.7852935615059|0.649564507483221|11.6921828617189|0|0.854897878953811|9.17869554065663|0.160933396237604|17.0943710075494|10.0774715806806|1.35351370992478|0.080566292257427|0|0.072509663031685|1378.52453317597|1489.35273912384|0.914385605586083|0.292121935570609|3.7|1.1|Harzburgite
DAY et al., 2013|s.MU 033.252.76|1270|0|67.35|-115.6|MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION / THE KEEL UNIT|CONTINENTAL FLOOD BASALT|45.9020317783297|0.49871829398446|8.85723690116401||11.03|0.177543712658468|22.9210927915258|8.4981597294952|0.638359416300109|0.207466810297535||0.040894900106726|5.9960396039604|1.71782178217822|0.152475247524752|1|0.9|46.9381246252213|0.552955934157584|9.83015396598417|0|1.36303708362664|10.3316197312805|0.186154953281155|20.3853606027938|9.42640053730863|0.709969901531619|0.230740217997776|0|0.045482446816869|1438.58421101924|1573.1140273798|0.920819068971778|0.329941495596877|4.8|2.5|Harzburgite
DAY et al., 2008|s.MU 033.252.76|1270|0|67.35|-115.6|MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION / THE KEEL UNIT|CONTINENTAL FLOOD BASALT|45.9|0.5|8.86||11.07|0.18|22.9|8.5|0.64|0.21||0.04|6|1.72|0.15|1|0.9|46.9022121195151|0.552458144866102|9.79879175206719|0|1.36309759713691|10.3573352640902|0.188457383757871|20.455695353103|9.39564599403935|0.709254034282618|0.232723979998984|0|0.044328377142664|1439.94023050327|1574.88430741891|0.920955004759869|0.330730539359673|4.8|1.7|Harzburgite
HYNES and GEE  1986|s.82132|1750|50|-25.5|119|AUSTRALIA / CAPRICORN OROGEN / WESTERN AUSTRALIA / GLENGARRY GROUP - NARRACOOTA VOLCANICS|INTRAPLATE VOLCANICS|49.25|0.22|11.37||9.63|0.17|18.18|9.48|1.59|0.09||0.02|1|||1|0.9|49.7497499006358|0.234161624776194|12.1162778633794|0|1.14132096079956|8.70615188121363|0.1726178206862|15.9715487931906|10.0948574792819|1.69598161464608|0.095998959319589|0|0.02133310207102|1363.3358793508|1460.35870433358|0.912339616857895|0.294575642242804|3.4|0.8|Harzburgite
NEDER  et al., 2002|s.RJ95|1760|0|-10.1|-60.1|AMAZONIAN CRATON_PROTEROZOIC / BRAZIL_PROTEROZOIC / CENTRAL BRAZIL SHIELD|INTRAPLATE VOLCANICS|47.99|0.47|15.96||8.87|0.38|9.22|11.56|1.3|1.55||0.05|119|0||1|0.9|47.9383532868911|0.411673450662767|13.9230223743059|0|0.858580301074028|8.50104397193071|0.388980063502075|15.3368839871925|10.1150876086313|1.13251291122504|1.3503038556914|0|0.043558188893271|1354.11913250868|1443.87640115703|0.913271710944259|0.273700264021961|3.3|1.6|Harzburgite
SHEPPARD et al., 1999|s.118121|1865|0|-17.5612|127.8131|AUSTRALIA / HALLS CREEK OROGEN / WESTERN AUSTRALIA / LAMBOO COMPLEX - TICKALARA METAMORPHICS|INTRAPLATE VOLCANICS|49.3|0.89|12.7||11.883|0.2|8.6|13.4|1.39|0.11||0.08|2|3.26|0.32|1|0.9|46.6704885633019|0.597644215201929|8.4583504380981|0|0.874245601914743|10.8840847948526|0.187825993148305|22.3067363649413|8.97444272253854|0.920374693255359|0.072835407379921|0|0.052971205367215|1470.52003861594|1621.1750591079|0.924367671082784|0.359173610402247|5.7|3.5|Harzburgite
STERN et al., 1995|s.52-91-925-|1900|0|54.8626|-100.9157|TRANS-HUDSON OROGEN / REINDEER ZONE / FLIN FLON DOMAIN / AMISK LAKE VOLCANIC SEQUENCE-LONG BAY CONGLOMERATE|INTRAPLATE VOLCANICS|50.6|1.35|9.7||10.07|0.16|14.09|10.89|2.75|0.21||0.18|1.04|5.82||1|0.9|49.801806833635|1.24874104207485|8.95748133377613|0|1.0322501585232|9.05597823809011|0.157571010718379|16.7820193710064|10.0672910906402|2.53705972427499|0.193739106217363|0|0.166062091043454|1386.99540379956|1481.3083153806|0.914528450183274|0.290629888464695|3.6|1.1|Harzburgite
ALRIC 1990|s.34|1975|175|9|-3.75|BIRIMIAN - WEST AFRICA / EASTERN BIRIMIAN SUBPROVINCE / IVORY COAST / HAUTE COMOE SERIES|INTRAPLATE VOLCANICS|48.9|0.98|15.09||9.84|0.17|10.07|11.9|1.49|0.08|||3|16||1|0.9|47.965768733731|0.820631597029253|12.5785499675455|0|0.909534584644318|9.22315529688564|0.169276458933628|17.0757469776937|9.95126690375807|1.23951816870735|0.066551311071536|0|0|1376.80142819504|1488.87354823496|0.91478419282331|0.278989609987125|3.7|1.5|Harzburgite
 AMA SALAH 1996|s.AS-11-93|2150|50|13.5|2|BIRIMIAN - WEST AFRICA / EASTERN BIRIMIAN SUBPROVINCE / NIGER / LIPTAKO SERIES|INTRAPLATE VOLCANICS|48.47|0.61|14.14||10.956|0.16|9.32|13.02|0.63|0.03||0.05|0.54|0.1|0.01|1|0.9|47.1657304555875|0.45746560691148|10.5332844651969|0|0.903151980256409|10.2936467305093|0.156123497467324|20.2207346906078|9.74310635277709|0.467403407087791|0.022257305099419|0|0.037095508499031|1427.20471188326|1568.96725079144|0.920347428276509|0.323899225679319|4.7|2.8|Harzburgite
CADMAN et al., 1997|s.139|2235.5|4.5|55.31|-60.165|NORTH ATLANTIC CRATON_ARCHEAN / HOPEDALE BLOCK / KIKKERTAVAK DIKE SWARM|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|48.9|0.28|11.9||9.07|0.17|17.38|9.36|1.28|0.52||0.061|23|1||1|0.9|50.0543968502307|0.304750105796253|12.971389236539|0|1.09964964429871|8.26521636775179|0.174572399420117|14.9063287798254|10.1930426037501|1.39668841260431|0.567404667620503|0|0.066560932163174|1342.32633493765|1432.65631753686|0.910605124389698|0.291008299248193|3.2|0.9|Harzburgite
CORREA et al., 2005|s.GO104|2490|0|-14.67|-50.02|AMAZONIAN CRATON / CRIXAS GREENSTONE BELT / PILAR DE GOIAS GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|50.1|0.81|16.07||8.97|0.16|8.82|11.91|1.84|0.14||0.08|4|2.1|0.12|1|0.9|48.9213602223627|0.685419813509003|13.5365536937689|0|0.83825233084075|8.57591910024638|0.161697787479416|15.4811447929767|10.0670772071119|1.54754276462908|0.117747819047864|0|0.067284468027351|1349.56112450682|1447.62881017464|0.911900659088087|0.26982331772127|3.4|1.1|Harzburgite
NAQVI et al., 2006|s.RKY-17|2650|50|15.9018|76.0889|DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / KUSHTAGI GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|50.66|0.64|10.14||11.37|0.22|11.02|11.72|1.58|0.22||0.07|8.83|2.69|0.2|1|0.9|48.5941579044663|0.470465430666066|7.40797508107844|0|0.918235860048354|10.3163721050243|0.208088370045416|22.129372486295|8.59614986663176|1.14840052153805|0.159903870087576|0|0.050878504118774|1468.19259555366|1616.76448647051|0.925237616676651|0.439557843481114|5.5|2|Harzburgite
NAQVI et al., 2006|s.RKY-18|2650|50|15.9018|76.0889|DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / KUSHTAGI GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|48.69|0.71|11.64||10.54|0.2|12.64|11.38|1.68|0.16||0.08|2.96|2.43|0.19|1|0.9|48.3748973942592|0.617268504322343|10.0855384543469|0|1.01253241707812|9.67935940059935|0.197897626347892|18.4907075804979|9.88178342642779|1.45251329660542|0.138334599676707|0|0.069167299838354|1408.16888871921|1525.11411038873|0.916991288673936|0.309288657844403|4|1.5|Harzburgite
GOLDSTEIN and FRANCIS  2008|s.DY-18|2700|0|48.78|-85.03|SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / WHITE RIVER-DAYOHESSARAH BELT / DAYOHESSARAH ASSEMBLAGE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.51|0.4927|9.33||10.92|0.193|19.01|9.19|0.885|0.05||0.025|0|1|0.05|1|0.9|47.4698714486331|0.509221608119977|9.64141020405049|0|1.2535646268295|10.2412212465279|0.200873227870131|20.1944437141767|9.49756257069642|0.914344528635252|0.051657882973743|0|0.025828941486872|1434.59968134995|1568.30458344375|0.920165259609783|0.332349602342738|4.8|2|Harzburgite
XIE et al., 1993|s.MP-7|2700|0|48.2|-80.1|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|44.5|0.39|7.62||10.71|0.19|22.3|8.1|0.58|0.17||0.04||0.44||1|0.9|47.4632108345931|0.444934590507739|8.69976185264993|0|1.36114538917059|10.4379674025766|0.207032579064716|21.238387744491|9.24394207968175|0.663415399763819|0.194449341310085|0|0.045752786190608|1452.25782280436|1594.52808391767|0.922525388916352|0.3720251588563|5.2|2|Harzburgite
ARNDT and NESBITT 1984|s.C37|2700|0|48.6|-80.5|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.56|0.31|7.45||10.85|0.21|26.82|7.1|0.2|0.07||0.03|0.9|0.5||1|0.9|47.143023850949|0.376294136572391|9.05268697929708|0|1.47221370538388|10.6229868762941|0.230683508991737|22.1135147935173|8.62223882138747|0.244238218404699|0.085483376441645|0|0.036635732760705|1462.6646164898|1616.36989002665|0.924498582603404|0.39387859100814|5.6|2.5|Harzburgite
ARNDT and NESBITT 1984|s.M620|2700|0|48.2|-80.1|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.6|0.4|7.95||11.39|0.2|25|7.6|0.01|0.02||||||1|0.9|46.8874649340342|0.445047966055187|8.850392983778|0|1.41229748322647|10.7952644269183|0.2116784764377|22.9063528824912|8.45802232901931|0.011159506013203|0.022319012026406|0|0|1471.85362179383|1636.04680823956|0.926430404594994|0.409234704913224|6|3|Harzburgite
ARNDT and NESBITT 1984|s.M622|2700|0|48.2|-80.1|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|50|0.6|9.9||9.81|0.16|16.6|9.8|1.5|||||||1|0.9|50.7680038945607|0.609012538368337|10.0486260823313|0|1.10635697992719|8.965163011257|0.162454507817843|16.870699227278|9.94717415305531|1.52250960540439|0|0|0|1375.9277527547|1483.5938765371|0.91297476285043|0.32424105230277|3.6|0.8|Harzburgite
ARNDT 1986|s.M663|2700|0|48.47|-81.4|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE / UPPER SOUPERGROUP|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.3|0.34|6.8||10.71|0.16|28.4|6.2|0.42|0.11|||7.15|0.41||1|0.9|47.1343744824124|0.430104162016189|8.60949992982166|0|1.51641988654043|10.7334734895244|0.179965809103116|22.8749562644565|7.84582569052325|0.535207018778975|0.140173266823065|0|0|1479.66988899122|1635.26960473899|0.926081946840577|0.417543610782754|6|2.8|Harzburgite
ARNDT 1986|s.M666|2700|0|48.47|-81.4|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE / UPPER SOUPERGROUP|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.4|0.35|7||10.8|0.17|27.9|6.5|0.29|0.1|||6.05|0.44||1|0.9|47.1163393468463|0.434490254296019|8.69749029502458|0|1.4997378963988|10.7196606995261|0.189279699526266|22.7835188644847|8.07206812756763|0.362436658296377|0.124978158033233|0|0|1475.5921023379|1633.005186049|0.925970573636578|0.414593872621618|6|2.8|Harzburgite
BARNES STEPHEN 1985|s.DUB22|2700|0|48.2|-80.1|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE / KIDD-MUNRO VOLCANIC COMPLEX|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.67|0.35|7.01||10.8|0.2|28.93|6.92|0.04|0.04||0.03|3|||1|0.9|46.785115421471|0.442340523500876|8.86786607276725|0|1.52851591033976|10.7326492740252|0.222850420465664|22.5314601176364|8.74908830134601|0.050950530344659|0.050950530344659|0|0.038212897758494|1467.52351016605|1626.75575698166|0.925719725363309|0.397356537551001|6|3|Harzburgite
BARNES STEPHEN 1985|s.HTA22|2700|0|48.47|-81.33|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE / UPPER SOUPERGROUP|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|46.59|0.45|8.13||11.22|0.19|25.1|8.19|0.04|0.04||0.04|7|||1|0.9|47.2338562164132|0.506691982238986|9.16291584934677|0|1.4093745401842|10.5286794909317|0.199678595827878|21.5975169283857|9.22562467622606|0.045220573481846|0.045220573481846|0|0.045220573481846|1449.65687474869|1603.50695420419|0.923403169947536|0.376540743865587|5.5|3|Harzburgite
